CODE,STATION,STATE,TempMin,TempMax,DOMin,DOMax,PHMin,PHMax,CONMin,CONMax,BODMin,BODMax,NMin,NMax,FCMin,FCMax,TCMin,TCMax,Year,TempMean,DOMean,PHMean,CONMean,BODMean,NMean,FCMean,TCMean
1816,GANGA AT KAHALGAON,BIHAR,19.0,28.0,6.0,8.6,7.8,8.1,232,332,2.5,2.9,0.0,0.0,2200,5000,5000,9000,2013,23.5,7.3,7.949999999999999,282.0,2.7,0.0,3600.0,7000.0
3113,GANGA AT D/S BUXAR NEAR GANGA BRIDGE,BIHAR,17.0,34.0,7.4,8.4,7.5,8.4,283,553,2.5,2.8,0.0,0.0,1100,5000,3000,16000,2013,25.5,7.9,7.95,418.0,2.65,0.0,3050.0,9500.0
3114,GANGA RIVER NEAR DANAPUR (NEAR PIPAPUL),BIHAR,9.0,32.0,7.3,8.3,7.5,8.3,268,460,2.4,2.7,0.0,0.0,1100,3000,2400,16000,2013,20.5,7.800000000000001,7.9,364.0,2.55,0.0,2050.0,9200.0
3115,GANGA RIVER AT BARH,BIHAR,18.0,30.0,5.9,8.8,7.6,8.1,262,330,2.2,2.5,0.0,0.0,700,1400,1700,3500,2013,24.0,7.3500000000000005,7.85,296.0,2.35,0.0,1050.0,2600.0
3116,GANGA AT U/S MUNGER (NEAR INTAKE WELL ON GANGA),BIHAR,21.0,30.0,6.1,8.6,7.8,8.1,258,320,2.2,2.6,0.0,0.0,700,1700,1700,5000,2013,25.5,7.35,7.949999999999999,289.0,2.4000000000000004,0.0,1200.0,3350.0
3117,GANGA AT U/S SULTANGANJ,BIHAR,22.0,29.0,6.0,8.6,7.6,8.1,268,328,2.4,2.6,0.0,0.0,900,2200,2200,3000,2013,25.5,7.3,7.85,298.0,2.5,0.0,1550.0,2600.0
3118,GANGA AT U/S BHAGALPUR,BIHAR,17.0,28.0,6.0,8.5,7.8,8.0,265,362,2.4,2.8,0.0,0.0,800,1700,2400,5000,2013,22.5,7.25,7.9,313.5,2.5999999999999996,0.0,1250.0,3700.0
3122,"GANGA AT MALSALAMI, PATNA",BIHAR,10.0,33.0,7.5,8.8,7.7,8.2,289,438,2.4,2.7,0.0,0.0,900,3000,2400,9000,2013,21.5,8.15,7.949999999999999,363.5,2.55,0.0,1950.0,5700.0
3123,GANGA RIVER AT BARAHIA,BIHAR,26.0,29.0,6.0,8.5,7.6,8.1,276,318,2.0,2.6,0.0,0.0,800,1300,2200,3000,2013,27.5,7.25,7.85,297.0,2.3,0.0,1050.0,2600.0
1080,GANGA AT BAHARAMPORE WEST BENGAL,WEST BENGAL,20.0,32.0,6.0,11.0,7.4,7.8,230,358,4.5,6.9,0.77,1.26,1,90000,400,160000,2013,26.0,8.5,7.6,294.0,5.7,1.0150000000000001,45000.5,80200.0
2511,"NABADIP ON GANGA,GHOSHPARA NEAR MONIPURGHAT",WEST BENGAL,16.0,32.0,5.5,10.6,7.2,8.0,212,339,1.6,5.9,0.78,1.55,700,50000,1100,90000,2013,24.0,8.05,7.6,275.5,3.75,1.165,25350.0,45550.0
2506,"TRIBENI ON GANGA, NEAR BURNING GHAT",WEST BENGAL,18.0,32.0,4.9,9.3,7.6,8.3,213,357,1.0,4.3,0.427,2.56,200,130000,400,170000,2013,25.0,7.1000000000000005,7.95,285.0,2.65,1.4935,65100.0,85200.0
1054,"GANGA AT PALTA, WEST BENGAL",WEST BENGAL,18.0,52.0,5.4,9.8,6.9,7.9,219,359,2.3,5.1,0.41,1.02,1,500000,26000,900000,2013,35.0,7.6000000000000005,7.4,289.0,3.6999999999999997,0.715,250000.5,463000.0
1472,"GANGA AT SERAMPORE, WEST BENGAL",WEST BENGAL,17.0,32.0,3.9,9.0,7.1,8.2,233,413,1.8,6.0,0.387,5.66,8000,500000,11000,900000,2013,24.5,6.45,7.6499999999999995,323.0,3.9,3.0235000000000003,254000.0,455500.0
1053,"GANGA AT DAKSHMINESWAR, WEST BENGAL",WEST BENGAL,16.0,32.0,4.0,8.5,7.6,8.1,208,398,1.1,6.6,0.11,1.02,70000,1100000,85000,4500000,2013,24.0,6.25,7.85,303.0,3.8499999999999996,0.5650000000000001,585000.0,2292500.0
1471,"GANGA AT HOWRAHSHIVPUR, WEST BENGAL",WEST BENGAL,19.0,30.0,4.4,7.4,7.2,8.1,234,425,0.8,5.8,0.3,1.55,1,700000,110000,4500000,2013,24.5,5.9,7.65,329.5,3.3,0.925,350000.5,2305000.0
1470,"GANGA AT GARDEN REACH, WEST BENGAL",WEST BENGAL,20.0,30.0,4.5,8.5,7.7,8.2,230,408,1.8,7.5,0.09,2.56,1,650000,165000,2500000,2013,25.0,6.5,7.949999999999999,319.0,4.65,1.325,325000.5,1332500.0
1052,"GANGA AT ULUBERIA, WEST BENGAL",WEST BENGAL,15.0,30.0,3.6,8.8,7.2,8.1,249,412,0.6,8.4,0.1,1.44,4000,220000,11000,500000,2013,22.5,6.2,7.65,330.5,4.5,0.77,112000.0,255500.0
1469,"GANGA AT DIAMOND HARBOUR, WEST BENGAL",WEST BENGAL,18.0,31.5,4.7,8.6,7.4,8.0,240,6270,0.6,4.3,0.25,1.25,1,170000,7000,500000,2013,24.75,6.65,7.7,3255.0,2.4499999999999997,0.75,85000.5,253500.0
1484,"ALKANANDA B/C MANDAKINI AT RUDRA PRAYAG, UTTAR PRADESH",UTTARAKHAND,16.0,19.0,7.8,9.2,8.0,8.2,-1,-1,0.6,0.8,0.0,0.0,-1,-1,-1,-1,2014,17.5,8.5,8.1,-1.0,0.7,0.0,-1.0,-1.0
1485,"MANDAKINI B/C ALKALNADA AT RUDRAPRAYAG, UTTAR PRADESH",UTTARAKHAND,15.0,18.0,8.6,9.0,8.0,8.2,-1,-1,0.6,0.8,0.0,0.0,-1,-1,-1,-1,2014,16.5,8.8,8.1,-1.0,0.7,0.0,-1.0,-1.0
1486,"ALKANANDA A/C MANDAKINI AT RUDRAPRAYAG, UTTAR PRADESH",UTTARAKHAND,15.0,19.0,7.4,8.4,7.8,8.2,-1,-1,0.8,1.2,0.0,0.0,-1,-1,-1,-1,2014,17.0,7.9,8.0,-1.0,1.0,0.0,-1.0,-1.0
1487,"ALKANANDA B/C TO BHAGIRATHI AT DEVPRAYAG, UTTAR PRADESH",UTTARAKHAND,16.0,19.0,7.4,9.0,7.8,8.2,-1,-1,1.0,1.0,0.0,0.0,-1,-1,-1,-1,2014,17.5,8.2,8.0,-1.0,1.0,0.0,-1.0,-1.0
1488,"BHAGIRATHI B/C WITH ALAKNANDA AT DEVPRAYAG, U.P",UTTARAKHAND,16.0,19.0,7.8,9.4,7.9,8.2,-1,-1,0.6,1.2,0.0,0.0,-1,-1,-1,-1,2014,17.5,8.6,8.05,-1.0,0.8999999999999999,0.0,-1.0,-1.0
1489,"ALKANANDA A/C WITH BHAGIRATHI AT DEVPRAYAG, UTTAR PRADESH",UTTARAKHAND,16.0,19.0,7.4,8.8,7.9,8.2,-1,-1,0.8,1.2,0.0,0.0,-1,-1,-1,-1,2014,17.5,8.100000000000001,8.05,-1.0,1.0,0.0,-1.0,-1.0
1060,"GANGA AT RISHIKESH U/S, U.P",UTTARAKHAND,13.0,20.0,7.4,9.6,7.3,8.0,-1,-1,0.8,1.4,0.0,0.0,-1,-1,4,40,2014,16.5,8.5,7.65,-1.0,1.1,0.0,-1.0,22.0
2725,GANGA RIVER AFTER CONFLUENCE OF RIVER SONG NEAR SATYANARAYAN TEMPLE D/S RAIWALA,UTTARAKHAND,15.0,25.0,6.2,7.6,7.5,8.7,-1,-1,1.4,12.0,0.0,0.0,-1,-1,220,1600,2014,20.0,6.9,8.1,-1.0,6.7,0.0,-1.0,910.0
1061,"GANGA AT HARIDWAR D/S, U.P",UTTARAKHAND,23.0,27.0,4.0,6.2,6.3,7.7,-1,-1,3.2,7.2,0.0,0.0,-1,-1,1600,1600,2014,25.0,5.1,7.0,-1.0,5.2,0.0,-1.0,1600.0
2727,UPPER GANGA RIVER D/S ROORKEE,UTTARAKHAND,13.5,22.0,7.2,8.4,7.2,8.1,-1,-1,1.2,2.8,0.0,0.0,-1,-1,80,350,2014,17.75,7.800000000000001,7.65,-1.0,2.0,0.0,-1.0,215.0
1062,"GANGA AT GARHMUKTESHWAR, U.P",UTTAR PRADESH,15.0,28.0,7.2,11.1,6.8,7.8,170,300,1.4,3.5,0.0,0.68,500,840,900,1500,2014,21.5,9.15,7.3,235.0,2.45,0.34,670.0,1200.0
2488,"GANGA U/S, ANOOPSHAHAR",UTTAR PRADESH,23.0,23.0,8.0,8.0,7.3,7.5,190,391,2.3,3.0,0.0,0.5,4000,4000,630,630,2014,23.0,8.0,7.4,290.5,2.65,0.25,4000.0,630.0
2489,"GANGA D/S, ANOOPSHAHAR",UTTAR PRADESH,22.0,22.0,8.2,8.2,7.5,7.5,220,350,2.1,2.9,0.0,0.5,370,370,610,610,2014,22.0,8.2,7.5,285.0,2.5,0.25,370.0,610.0
1145,"GANGA AT NARORA (BULANDSAHAR), U.P.",UTTAR PRADESH,23.0,23.0,7.8,7.8,7.3,7.5,250,380,2.8,3.3,0.0,0.5,410,410,630,630,2014,23.0,7.8,7.4,315.0,3.05,0.25,410.0,630.0
2490,"GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,23.0,23.0,7.3,7.3,7.4,7.5,210,330,0.0,2.2,0.0,0.0,400,400,610,610,2014,23.0,7.3,7.45,270.0,1.1,0.0,400.0,610.0
1063,"GANGA AT KANNAUJ U/S (RAJGHAT), U.P",UTTAR PRADESH,13.0,34.0,6.5,9.0,7.4,8.4,44,403,1.8,3.8,0.18,0.32,1600,2600,3500,4900,2014,23.5,7.75,7.9,223.5,2.8,0.25,2100.0,4200.0
1066,"GANGA AT KANNAUJ D/S, U.P",UTTAR PRADESH,13.0,34.0,2.8,8.8,7.3,8.4,47,396,2.4,4.2,0.2,0.3,2100,4000,4000,5800,2014,23.5,5.800000000000001,7.85,221.5,3.3,0.25,3050.0,4900.0
1146,"GANGA AT BITHOOR (KANPUR), U.P.",UTTAR PRADESH,13.0,35.0,6.4,9.8,7.7,8.7,42,428,2.2,4.4,0.18,0.28,1700,3500,3500,4900,2014,24.0,8.100000000000001,8.2,235.0,3.3000000000000003,0.23,2600.0,4200.0
1067,"GANGA AT KANPUR U/S (RANIGHAT), U.P",UTTAR PRADESH,13.0,35.0,6.0,9.6,7.6,8.9,49,432,2.7,4.2,0.16,0.32,2000,3800,4200,5400,2014,24.0,7.8,8.25,240.5,3.45,0.24,2900.0,4800.0
1068,"GANGA AT KANPUR D/S (JAJMAU PUMPING STATION), U.P",UTTAR PRADESH,13.0,35.0,4.4,9.0,7.1,8.2,58,725,3.8,7.5,0.2,0.4,10000,24000,40000,79000,2014,24.0,6.7,7.6499999999999995,391.5,5.65,0.30000000000000004,17000.0,59500.0
1147,"GANGA AT DALMAU (RAI BAREILLY), U.P.",UTTAR PRADESH,15.0,28.0,6.5,9.5,7.5,7.9,169,259,3.2,4.5,0.76,0.82,4400,6900,7600,9100,2014,21.5,8.0,7.7,214.0,3.85,0.79,5650.0,8350.0
2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,15.0,28.0,6.6,9.6,7.5,7.9,168,256,3.1,4.3,0.7,0.8,3800,6300,7200,8900,2014,21.5,8.1,7.7,212.0,3.7,0.75,5050.0,8050.0
1046,"GANGA AT ALLAHABAD (RASOOLABAD), U.P.",UTTAR PRADESH,19.4,25.9,8.1,9.8,8.1,8.4,338,454,2.6,4.4,1.08,1.96,9400,26000,22000,47000,2014,22.65,8.95,8.25,396.0,3.5,1.52,17700.0,34500.0
2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,19.3,25.9,7.6,9.3,8.1,8.5,346,428,3.4,4.7,1.4,2.1,13000,26000,24000,40000,2014,22.6,8.45,8.3,387.0,4.05,1.75,19500.0,32000.0
1049,"GANGA AT ALLAHABAD D/S (SANGAM), U.P.",UTTAR PRADESH,19.6,25.9,8.0,9.2,8.1,8.4,368,468,2.9,9.2,1.28,2.24,13000,34000,26000,48000,2014,22.75,8.6,8.25,418.0,6.05,1.7600000000000002,23500.0,37000.0
2485,"GANGA U/S, VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,16.0,27.0,8.0,8.8,7.2,8.2,254,366,2.1,3.6,0.0,0.7,1300,2100,2200,4600,2014,21.5,8.4,7.699999999999999,310.0,2.85,0.35,1700.0,3400.0
2486,"GANGA D/S, MIRZAPUR",UTTAR PRADESH,16.0,29.0,8.2,8.7,7.2,8.0,272,378,2.3,3.8,0.0,0.7,1300,4600,2400,32000,2014,22.5,8.45,7.6,325.0,3.05,0.35,2950.0,17200.0
1070,"GANGA AT VARANASI U/S (ASSIGHAT), U.P",UTTAR PRADESH,20.0,25.0,7.3,9.2,8.0,8.4,282,392,2.4,3.3,0.0,0.0,2200,3300,3100,4900,2014,22.5,8.25,8.2,337.0,2.8499999999999996,0.0,2750.0,4000.0
1071,"GANGA AT VARANASI D/S (MALVIYA BRIDGE), U.P",UTTAR PRADESH,20.0,25.5,6.7,8.7,8.2,8.7,308,456,3.8,5.0,0.0,0.0,22000,46000,34000,63000,2014,22.75,7.699999999999999,8.45,382.0,4.4,0.0,34000.0,48500.0
1073,"GANGA AT TRIGHAT (GHAZIPUR), U.P",UTTAR PRADESH,19.0,25.0,6.8,8.6,8.2,8.7,300,440,3.3,4.4,0.0,0.0,11000,22000,14000,46000,2014,22.0,7.699999999999999,8.45,370.0,3.85,0.0,16500.0,30000.0
2502,"SHUKRA TAL, MUZAFFARNAGAR, NEAR GANGA RIVER",UTTAR PRADESH,16.0,18.0,8.5,8.7,8.0,8.0,200,380,1.7,1.9,0.0,0.0,70,70,120,130,2014,17.0,8.6,8.0,290.0,1.7999999999999998,0.0,70.0,125.0
1074,"GANGA AT BUXAR,BIHAR",BIHAR,18.0,30.0,7.8,8.8,7.8,8.3,310,492,2.3,2.8,0.0,0.0,940,1500,2400,4600,2014,24.0,8.3,8.05,401.0,2.55,0.0,1220.0,3500.0
2551,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,18.0,31.0,7.6,8.7,7.6,8.3,298,535,2.6,2.8,0.0,0.0,500,5400,1100,16000,2014,24.5,8.149999999999999,7.95,416.5,2.7,0.0,2950.0,8550.0
1077,"GANGA AT KHURJI, PATNA U/S, BIHAR",BIHAR,13.0,33.0,7.4,9.7,7.7,8.4,268,538,2.0,2.5,0.0,0.0,1100,2400,2200,5400,2014,23.0,8.55,8.05,403.0,2.25,0.0,1750.0,3800.0
2556,"GANGA AT INDRAPURI, DEHRI ON SONE",BIHAR,16.0,26.0,7.2,9.2,7.9,8.3,265,276,2.0,2.4,0.0,0.0,490,790,1100,2800,2014,21.0,8.2,8.100000000000001,270.5,2.2,0.0,640.0,1950.0
2564,"GANGA  AT THE CONFLUENCE OF SONE RIVER DORIGANJ, CHAPRA",BIHAR,16.0,34.0,7.6,9.0,7.9,8.3,288,344,2.0,2.7,0.0,0.0,700,3500,2800,9200,2014,25.0,8.3,8.100000000000001,316.0,2.35,0.0,2100.0,6000.0
2552,GANGA DARBHANGA GHAT AT PATNA,BIHAR,16.0,34.0,7.1,9.2,7.6,8.2,271,557,2.4,2.9,0.0,0.0,3000,9200,9000,24000,2014,25.0,8.149999999999999,7.8999999999999995,414.0,2.65,0.0,6100.0,16500.0
1079,"GANGA AT PATNA D/S (GANGA BRIDGE),BIHAR",BIHAR,15.0,35.0,7.0,9.3,7.6,8.3,276,546,2.6,2.8,0.0,0.0,1400,9000,5000,24000,2014,25.0,8.15,7.95,411.0,2.7,0.0,5200.0,14500.0
2555,"GANGA AT PUNPUN, PATNA",BIHAR,15.0,33.0,5.0,8.2,7.3,7.8,336,782,2.1,2.8,0.0,0.0,800,3000,2200,16000,2014,24.0,6.6,7.55,559.0,2.45,0.0,1900.0,9100.0
2553,GANGA AT FATUHA,BIHAR,14.0,33.0,7.0,9.6,7.7,8.3,269,548,2.0,2.5,0.0,0.0,900,3000,2200,9000,2014,23.5,8.3,8.0,408.5,2.25,0.0,1950.0,5600.0
1817,GANGA AT MOKAMA (U/S),BIHAR,16.0,28.0,7.4,8.1,7.8,8.2,254,316,2.0,2.5,0.0,0.0,790,2400,2200,5000,2014,22.0,7.75,8.0,285.0,2.25,0.0,1595.0,3600.0
1815,GANGA AT MOKAMA (D/S),BIHAR,16.0,28.0,7.2,8.0,7.6,8.1,252,358,2.3,2.8,0.0,0.0,920,5000,2800,16000,2014,22.0,7.6,7.85,305.0,2.55,0.0,2960.0,9400.0
1818,GANGA AT MUNGER,BIHAR,17.0,28.0,7.4,7.8,7.7,8.0,242,316,2.3,2.6,0.0,0.0,1100,3000,2200,9000,2014,22.5,7.6,7.85,279.0,2.45,0.0,2050.0,5600.0
2554,"GANGA AT SULTANGANJ, BHAGALPUR",BIHAR,18.0,28.0,7.5,7.8,7.6,7.9,238,327,2.3,2.7,0.0,0.0,940,2400,2200,5400,2014,23.0,7.65,7.75,282.5,2.5,0.0,1670.0,3800.0
1819,GANGA AT BHAGALPUR,BIHAR,16.0,26.0,7.5,7.9,7.6,8.1,245,314,2.4,2.7,0.0,0.0,1300,5400,3000,24000,2014,21.0,7.7,7.85,279.5,2.55,0.0,3350.0,13500.0
1816,GANGA AT KAHALGAON,BIHAR,16.0,30.0,7.6,7.9,7.8,8.2,181,373,2.5,2.8,0.0,0.0,1400,5000,5000,16000,2014,23.0,7.75,8.0,277.0,2.65,0.0,3200.0,10500.0
3113,GANGA AT D/S BUXAR NEAR GANGA BRIDGE,BIHAR,18.0,30.0,7.8,8.8,7.6,8.3,236,525,2.4,2.7,0.0,0.0,430,2400,2400,9200,2014,24.0,8.3,7.95,380.5,2.55,0.0,1415.0,5800.0
3114,GANGA RIVER NEAR DANAPUR (NEAR PIPAPUL),BIHAR,13.0,33.0,7.2,9.7,7.8,8.4,269,532,2.0,2.6,0.0,0.0,790,1700,2200,3500,2014,23.0,8.45,8.1,400.5,2.3,0.0,1245.0,2850.0
3115,GANGA RIVER AT BARH,BIHAR,17.5,26.0,7.5,7.9,7.8,8.0,248,272,2.0,2.4,0.0,0.0,800,1700,1700,3000,2014,21.75,7.7,7.9,260.0,2.2,0.0,1250.0,2350.0
3116,GANGA AT U/S MUNGER (NEAR INTAKE WELL ON GANGA),BIHAR,17.0,28.0,7.6,7.9,7.8,8.0,249,318,2.0,2.5,0.0,0.0,790,1300,2100,3000,2014,22.5,7.75,7.9,283.5,2.25,0.0,1045.0,2550.0
3117,GANGA AT U/S SULTANGANJ,BIHAR,17.0,28.0,7.5,7.9,7.8,8.0,241,325,2.0,2.6,0.0,0.0,790,1700,2400,3500,2014,22.5,7.7,7.9,283.0,2.3,0.0,1245.0,2950.0
3118,GANGA AT U/S BHAGALPUR,BIHAR,16.0,26.0,7.6,7.9,7.8,8.0,238,297,2.2,2.6,0.0,0.0,900,2200,2200,5400,2014,21.0,7.75,7.9,267.5,2.4000000000000004,0.0,1550.0,3800.0
3122,"GANGA AT MALSALAMI, PATNA",BIHAR,14.0,34.0,7.2,9.4,7.6,8.4,270,538,2.1,2.6,0.0,0.0,800,3500,2400,16000,2014,24.0,8.3,8.0,404.0,2.35,0.0,2150.0,9200.0
3123,GANGA RIVER AT BARAHIA,BIHAR,16.0,26.0,7.5,7.9,7.6,8.1,269,355,2.0,2.6,0.0,0.0,790,1400,2200,3500,2014,21.0,7.7,7.85,312.0,2.3,0.0,1095.0,2850.0
1080,GANGA AT BAHARAMPORE WEST BENGAL,WEST BENGAL,16.0,32.0,4.4,11.0,7.5,8.1,193,385,1.0,8.7,0.39,1.48,2000,900000,3000,1600000,2014,24.0,7.7,7.8,289.0,4.85,0.935,451000.0,801500.0
2511,"NABADIP ON GANGA,GHOSHPARA NEAR MONIPURGHAT",WEST BENGAL,16.0,34.0,5.1,9.8,7.4,8.2,218,795,1.4,4.8,0.1,1.2,3000,1300000,5000,5000000,2014,25.0,7.45,7.8,506.5,3.0999999999999996,0.65,651500.0,2502500.0
2506,"TRIBENI ON GANGA, NEAR BURNING GHAT",WEST BENGAL,20.0,35.0,5.3,9.3,7.3,8.4,164,403,1.5,5.0,0.3,1.4,2000,110000,3400,240000,2014,27.5,7.300000000000001,7.85,283.5,3.25,0.85,56000.0,121700.0
1054,"GANGA AT PALTA, WEST BENGAL",WEST BENGAL,19.0,32.0,4.5,9.3,7.5,8.1,189,413,1.2,8.5,0.21,1.74,13000,500000,23000,900000,2014,25.5,6.9,7.8,301.0,4.85,0.975,256500.0,461500.0
1472,"GANGA AT SERAMPORE, WEST BENGAL",WEST BENGAL,19.0,32.0,4.1,9.1,7.3,8.6,192,409,1.1,9.7,0.3,1.5,17000,500000,30000,1600000,2014,25.5,6.6,7.949999999999999,300.5,5.3999999999999995,0.9,258500.0,815000.0
1053,"GANGA AT DAKSHMINESWAR, WEST BENGAL",WEST BENGAL,18.5,32.0,4.1,9.2,7.7,8.5,229,473,1.8,7.0,0.33,0.93,85000,1100000,110000,2500000,2014,25.25,6.6499999999999995,8.1,351.0,4.4,0.63,592500.0,1305000.0
1471,"GANGA AT HOWRAHSHIVPUR, WEST BENGAL",WEST BENGAL,20.0,31.0,5.1,8.3,7.2,8.6,181,415,1.1,5.7,0.3,1.3,4000,250000,8000,650000,2014,25.5,6.7,7.9,298.0,3.4000000000000004,0.8,127000.0,329000.0
1470,"GANGA AT GARDEN REACH, WEST BENGAL",WEST BENGAL,18.0,31.0,5.0,8.2,7.8,8.9,195,436,1.2,4.8,0.3,1.0,65000,1200000,115000,1500000,2014,24.5,6.6,8.35,315.5,3.0,0.65,632500.0,807500.0
1052,"GANGA AT ULUBERIA, WEST BENGAL",WEST BENGAL,19.0,33.0,4.0,8.7,7.6,8.8,257,744,0.6,5.8,0.3,1.0,4000,130000,11000,300000,2014,26.0,6.35,8.2,500.5,3.1999999999999997,0.65,67000.0,155500.0
1469,"GANGA AT DIAMOND HARBOUR, WEST BENGAL",WEST BENGAL,19.0,31.0,4.6,8.7,7.8,8.3,173,6320,1.5,6.2,0.4,1.7,4000,240000,9000,500000,2014,25.0,6.6499999999999995,8.05,3246.5,3.85,1.05,122000.0,254500.0
1491,"BHAGIRATHI AT GANGOTRI, UTTAR PRADESH",UTTARAKHAND,,,,,,,-1,-1,,,,,-1,-1,-1,-1,2015,,,,-1.0,,,-1.0,-1.0
1484,"ALKANANDA B/C MAAKINI AT RUDRA PRAYAG, UTTAR PRADESH",UTTARAKHAND,17.0,19.0,8.4,9.2,7.7,8.0,-1,-1,1.0,1.0,0.0,0.0,-1,-1,-1,-1,2015,18.0,8.8,7.85,-1.0,1.0,0.0,-1.0,-1.0
1485,"MANDAKINI B/C ALKALNADA AT RUDRAPRAYAG, UTTAR PRADESH",UTTARAKHAND,16.0,18.0,9.0,9.2,7.9,8.0,-1,-1,1.0,1.0,0.0,0.0,-1,-1,-1,-1,2015,17.0,9.1,7.95,-1.0,1.0,0.0,-1.0,-1.0
1486,"ALKANANDA A/C MAAKINI AT RUDRAPRAYAG, UTTAR PRADESH",UTTARAKHAND,17.0,19.0,7.2,8.4,7.9,8.1,-1,-1,1.0,1.0,0.0,0.0,-1,-1,-1,-1,2015,18.0,7.800000000000001,8.0,-1.0,1.0,0.0,-1.0,-1.0
1487,"ALKANANDA B/C TO BHAGIRATHI AT DEVPRAYAG, UTTAR PRADESH",UTTARAKHAND,17.0,20.0,7.6,8.8,8.0,8.1,-1,-1,1.0,1.0,0.0,0.0,-1,-1,-1,-1,2015,18.5,8.2,8.05,-1.0,1.0,0.0,-1.0,-1.0
1488,"BHAGIRATHI B/C WITH ALAKNANDA AT DEVPRAYAG, U.P",UTTARAKHAND,18.0,19.0,9.4,9.6,8.2,8.5,-1,-1,1.0,1.0,0.0,0.0,-1,-1,-1,-1,2015,18.5,9.5,8.35,-1.0,1.0,0.0,-1.0,-1.0
1489,"ALKANANDA A/C WITH BHAGIRATHI
AT DEVPRAYAG, UTTAR PRADESH",UTTARAKHAND,18.0,19.0,8.6,8.8,8.0,8.1,-1,-1,1.0,1.0,0.0,0.0,-1,-1,-1,-1,2015,18.5,8.7,8.05,-1.0,1.0,0.0,-1.0,-1.0
1060,"GANGA AT HARIDWAR D/S, U.P",UTTARAKHAND,14.0,21.0,8.6,11.2,7.1,7.8,-1,-1,0.6,1.0,0.0,0.0,-1,-1,6,26,2015,17.5,9.899999999999999,7.449999999999999,-1.0,0.8,0.0,-1.0,16.0
2725,GANGA RIVER AFTER CONFLUENCE OF RIVER SONG NEAR SATYANARAYAN TEMPLE D/S RAIWALA,UTTARAKHAND,14.0,24.0,7.6,8.8,7.4,7.9,-1,-1,1.0,2.2,0.0,0.0,-1,-1,220,500,2015,19.0,8.2,7.65,-1.0,1.6,0.0,-1.0,360.0
1061,"GANGA AT HARIDWAR D/S, U.P",UTTARAKHAND,14.0,22.5,8.8,11.6,7.8,8.2,-1,-1,1.0,1.8,0.0,0.0,-1,-1,500,900,2015,18.25,10.2,8.0,-1.0,1.4,0.0,-1.0,700.0
2727,UPPER GANGA RIVER D/S ROORKEE,UTTARAKHAND,14.0,22.0,7.8,10.6,7.3,8.2,-1,-1,0.8,1.8,0.0,0.0,-1,-1,80,350,2015,18.0,9.2,7.75,-1.0,1.3,0.0,-1.0,215.0
1062,"GANGA AT GARHMUKTESHWAR, U.P",UTTAR PRADESH,18.0,25.0,6.5,9.5,7.2,8.4,210,290,2.1,3.6,0.0,0.5,550,1100,1100,1500,2015,21.5,8.0,7.800000000000001,250.0,2.85,0.25,825.0,1300.0
2488,"GANGA U/S, ANOOPSHAHAR",UTTAR PRADESH,23.0,23.0,6.2,7.6,6.7,7.8,164,270,2.0,2.3,0.0,0.2,370,410,550,630,2015,23.0,6.9,7.25,217.0,2.15,0.1,390.0,590.0
1145,"GANGA AT NARORA (BULASAHAR),
U.P.",UTTAR PRADESH,20.0,23.0,7.1,7.8,7.1,7.5,220,250,2.3,3.5,0.0,0.2,430,430,610,1400,2015,21.5,7.449999999999999,7.3,235.0,2.9,0.1,430.0,1005.0
2490,"GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,20.0,20.0,8.0,8.8,7.1,7.6,200,250,2.0,3.5,0.0,0.1,370,370,410,1500,2015,20.0,8.4,7.35,225.0,2.75,0.05,370.0,955.0
1063,"GANGA AT KANNAUJ U/S (RAJGHAT),
U.P",UTTAR PRADESH,12.0,32.0,6.4,10.2,7.2,8.7,190,436,1.9,4.2,0.0,0.3,1400,2800,2600,4900,2015,22.0,8.3,7.949999999999999,313.0,3.05,0.15,2100.0,3750.0
1066,"GANGA AT KANNAUJ D/S, U.P",UTTAR PRADESH,12.0,32.0,6.2,9.8,7.6,8.8,199,510,2.2,4.6,0.0,0.3,2100,3800,3900,7000,2015,22.0,8.0,8.2,354.5,3.4,0.15,2950.0,5450.0
1146,"GANGA AT BITHOOR (KANPUR), U.P.",UTTAR PRADESH,12.0,33.0,6.6,9.8,7.4,8.8,215,372,2.1,3.2,0.0,0.3,1500,3100,2400,5800,2015,22.5,8.2,8.100000000000001,293.5,2.6500000000000004,0.15,2300.0,4100.0
1067,"GANGA AT KANPUR U/S (RANIGHAT), U.P",UTTAR PRADESH,12.0,33.0,6.4,10.0,7.3,8.9,238,402,2.2,4.0,0.0,0.4,2200,4000,2800,6300,2015,22.5,8.2,8.1,320.0,3.1,0.2,3100.0,4550.0
1068,"GANGA AT KANPUR D/S (JAJMAU PUMPING STATION), U.P",UTTAR PRADESH,12.0,33.0,5.4,8.0,7.1,8.8,294,532,4.0,7.4,0.0,0.5,12000,26000,31000,84000,2015,22.5,6.7,7.95,413.0,5.7,0.25,19000.0,57500.0
